,_id,addr:housenumber,addr:street,air_quality,amenity,area,bbox_id,building,building_centroid.coordinates.0,building_centroid.coordinates.1,building_centroid.type,closest_shop,cloud_cover,description,geometry.coordinates.0.0.0,geometry.coordinates.0.0.1,geometry.coordinates.0.1.0,geometry.coordinates.0.1.1,geometry.coordinates.0.10.0,geometry.coordinates.0.10.1,geometry.coordinates.0.11.0,geometry.coordinates.0.11.1,geometry.coordinates.0.12.0,geometry.coordinates.0.12.1,geometry.coordinates.0.2.0,geometry.coordinates.0.2.1,geometry.coordinates.0.3.0,geometry.coordinates.0.3.1,geometry.coordinates.0.4.0,geometry.coordinates.0.4.1,geometry.coordinates.0.5.0,geometry.coordinates.0.5.1,geometry.coordinates.0.6.0,geometry.coordinates.0.6.1,geometry.coordinates.0.7.0,geometry.coordinates.0.7.1,geometry.coordinates.0.8.0,geometry.coordinates.0.8.1,geometry.coordinates.0.9.0,geometry.coordinates.0.9.1,geometry.type,height,humidity,name,request_area_bottom_left.coordinates.0,request_area_bottom_left.coordinates.1,request_area_bottom_left.type,request_area_top_right.coordinates.0,request_area_top_right.coordinates.1,request_area_top_right.type,shops_amount,temperature
15439,5bd45462aef2f0451bff97ef,,,85,,7742.839886379394,Toronto6,,-79.62676927025385,43.74147808995305,Point,1491,0.65,,-79.627432,43.741777,-79.627041,43.7409459,,,,,,,-79.6262955,43.741129,-79.62631379999999,43.741168,-79.6261113,43.7412177,-79.6264731,43.741986600000004,-79.6266662,43.741939200000004,-79.6266771,43.7419624,-79.627432,43.741777,,,Polygon,15.0,0.74,,-79.630709,43.733585,Point,-79.604788,43.751381,Point,0.0,9.88
15456,5bd45462aef2f0451bff9800,,,85,,4873.768132559887,Toronto6,,-79.60614728780462,43.737872375884244,Point,426,0.65,,-79.6059019,43.7382811,-79.6056194,43.7376422,,,,,,,-79.60639259999999,43.7374636,-79.6066752,43.7381026,-79.6059019,43.7382811,,,,,,,,,,,Polygon,15.0,0.74,,-79.630709,43.733585,Point,-79.604788,43.751381,Point,1.0,9.89
15523,5bd45462aef2f0451bff9843,,,85,,7830.700652448781,Toronto6,,-79.62815391155733,43.745023555627135,Point,2006,0.65,,-79.628555,43.7457189,-79.62849090000002,43.745172499999995,-79.6275296,43.744735399999996,-79.627574,43.7451135,-79.62782879999999,43.7450979,-79.62854709999999,43.7451691,-79.6285108,43.7448602,-79.6286017,43.744854600000004,-79.62855259999999,43.7444364,-79.62806529999999,43.7444662,-79.6280738,43.744538299999995,-79.62792759999999,43.7445473,-79.62794659999999,43.7447098,Polygon,15.0,0.74,,-79.630709,43.733585,Point,-79.604788,43.751381,Point,0.0,9.88
15388,5bd45462aef2f0451bff97bc,,,85,,4380.428609441417,Toronto6,,-79.60905022185662,43.73624275589757,Point,401,0.65,,-79.60867859999999,43.73658820000001,-79.6095,43.736394,-79.60928050000001,43.735931799999996,-79.6084683,43.736123799999994,-79.60867859999999,43.73658820000001,-79.60948909999999,43.73637,-79.6096239,43.7363381,-79.6095512,43.736177500000004,-79.6095863,43.736169200000006,-79.6095447,43.7360773,-79.609513,43.7360848,-79.609436,43.7359147,-79.6092886,43.735949600000005,Polygon,15.0,0.74,,-79.630709,43.733585,Point,-79.604788,43.751381,Point,2.0,9.89
15513,5bd45462aef2f0451bff9839,,,85,,440.0319733636457,Toronto6,,-79.60503341925613,43.743259527600486,Point,11,0.65,,-79.6050796,43.7434056,-79.60510649999999,43.7433054,,,,,,,-79.6051395,43.74331,-79.6051539,43.7432563,-79.6051158,43.743251,-79.6051474,43.7431332,-79.60498249999999,43.743109999999994,-79.60490949999999,43.743381799999995,-79.6050796,43.7434056,,,Polygon,15.0,0.74,,-79.630709,43.733585,Point,-79.604788,43.751381,Point,3.0,9.9
15518,5bd45462aef2f0451bff983e,,,85,,13339.427660249126,Toronto6,,-79.61971282449454,43.74383914916458,Point,1298,0.65,,-79.6205879,43.7442485,-79.6204772,43.7442753,-79.6203408,43.7435079,-79.6202543,43.7435289,-79.62037020000001,43.7437784,-79.6204882,43.744299100000006,-79.6195589,43.744524299999995,-79.619374,43.744126,-79.6190901,43.744194799999995,-79.6187666,43.743497999999995,-79.620115,43.7431713,-79.62022940000001,43.7434177,-79.62029190000001,43.7434026,Polygon,15.0,0.74,,-79.630709,43.733585,Point,-79.604788,43.751381,Point,0.0,9.89
15468,5bd45462aef2f0451bff980c,,,85,,3661.8267060615917,Toronto6,,-79.62303511585664,43.74990211650325,Point,1915,0.65,,-79.6234519,43.7501565,-79.6231746,43.7494871,,,,,,,-79.6227652,43.7495756,-79.622822,43.7497128,-79.6226313,43.749753999999996,-79.6228517,43.750286200000005,-79.6234519,43.7501565,,,,,,,Polygon,15.0,0.74,,-79.630709,43.733585,Point,-79.604788,43.751381,Point,0.0,9.89
15461,5bd45462aef2f0451bff9805,,,85,,1269.2660055724687,Toronto6,,-79.6267255090862,43.738670301332114,Point,1219,0.65,,-79.6266203,43.738828000000005,-79.6265997,43.738784100000004,-79.6265315,43.7384881,-79.62659709999998,43.738471600000004,-79.62665820000001,43.738457399999994,-79.6265746,43.738730700000005,-79.62651690000001,43.73874489999999,-79.62648349999999,43.738673799999994,-79.6265198,43.738664899999996,-79.6265122,43.7386487,-79.626553,43.7386387,-79.6265032,43.73853270000001,-79.6265474,43.738521899999995,Polygon,15.0,0.74,,-79.630709,43.733585,Point,-79.604788,43.751381,Point,0.0,9.88
15382,5bd45462aef2f0451bff97b6,6680,Finch Avenue West,85,,6354.046082596956,Toronto6,industrial,-79.60866329487361,43.73463871204856,Point,327,0.65,,-79.6093016,43.735046200000006,-79.6094219,43.7344895,-79.6093016,43.735046200000006,,,,,-79.6089245,43.7344333,-79.6089307,43.7344044,-79.60802149999999,43.7343018,-79.6078955,43.7348844,-79.6080267,43.7348992,-79.60804870000001,43.7347971,-79.6091532,43.7349218,-79.6091305,43.735026899999994,Polygon,15.0,0.74,,-79.630709,43.733585,Point,-79.604788,43.751381,Point,2.0,9.89
15528,5bd45462aef2f0451bff9848,,,85,,410.25111901792695,Toronto6,,-79.60472387424224,43.74334399391362,Point,25,0.65,,-79.6047663,43.7434965,-79.60483740000001,43.7432118,,,,,,,-79.6046815,43.743191499999995,-79.6046103,43.7434761,-79.6047663,43.7434965,,,,,,,,,,,Polygon,15.0,0.74,,-79.630709,43.733585,Point,-79.604788,43.751381,Point,3.0,9.9
15524,5bd45462aef2f0451bff9844,,,85,,3112.6589441626825,Toronto6,,-79.60718868348489,43.74606495009748,Point,363,0.65,,-79.6072906,43.7464432,-79.6071838,43.7462088,-79.60696180000001,43.7460483,-79.607008,43.7461496,-79.6069039,43.74617429999999,-79.6073543,43.7461682,-79.60732890000001,43.7461125,-79.6077368,43.7460154,-79.60760390000002,43.745724100000004,-79.60738470000001,43.745776299999996,-79.6074049,43.7458205,-79.6064975,43.7460365,-79.6065478,43.7461468,Polygon,15.0,0.74,,-79.630709,43.733585,Point,-79.604788,43.751381,Point,3.0,9.9
15509,5bd45462aef2f0451bff9835,,,85,,803.3512439512997,Toronto6,,-79.623055820087,43.738217497288026,Point,846,0.65,,-79.6233093,43.73826939999999,-79.6228784,43.73835820000001,,,,,,,-79.62280229999999,43.7381656,-79.6232333,43.738076799999995,-79.6233093,43.73826939999999,,,,,,,,,,,Polygon,15.0,0.74,,-79.630709,43.733585,Point,-79.604788,43.751381,Point,0.0,9.9
15562,5bd45462aef2f0451bff986a,,,85,,206.7766863889853,Toronto6,,-79.60847525,43.74843565000001,Point,717,0.65,,-79.60843059999999,43.748521200000006,-79.60835970000001,43.7483983,,,,,,,-79.6085199,43.748350099999996,-79.60859079999999,43.748473,-79.60843059999999,43.748521200000006,,,,,,,,,,,Polygon,15.0,0.74,,-79.630709,43.733585,Point,-79.604788,43.751381,Point,0.0,9.9
15498,5bd45462aef2f0451bff982a,,,85,,6074.353539912204,Toronto6,,-79.61007175057358,43.738634918404344,Point,721,0.65,,-79.610638,43.738838799999996,-79.61035150000001,43.7381643,-79.610638,43.738838799999996,,,,,-79.6097298,43.73830220000001,-79.6097687,43.7383939,-79.6094938,43.7384549,-79.6097527,43.7390644,-79.6099767,43.739014700000006,-79.60999670000001,43.739061799999995,-79.6104663,43.73895770000001,-79.6104349,43.738883799999996,Polygon,15.0,0.74,,-79.630709,43.733585,Point,-79.604788,43.751381,Point,0.0,9.9
15485,5bd45462aef2f0451bff981d,,,85,,3984.106668682035,Toronto6,,-79.60784307263718,43.74214625487901,Point,254,0.65,,-79.60834200000001,43.74179779999999,-79.60724350000001,43.7420455,-79.607973,43.7420863,-79.60806540000002,43.7422683,-79.60849920000001,43.742169200000006,-79.60749720000001,43.7425877,-79.60786390000001,43.7424947,-79.6077407,43.7422278,-79.60764,43.742254100000004,-79.60760920000001,43.7421995,-79.607668,43.7421146,-79.6077407,43.7420964,-79.6077547,43.7421308,Polygon,15.0,0.74,,-79.630709,43.733585,Point,-79.604788,43.751381,Point,3.0,9.9
15521,5bd45462aef2f0451bff9841,,,85,,1185.880459600283,Toronto6,,-79.60562620657709,43.74336867421774,Point,76,0.65,,-79.6058243,43.7435364,-79.60532950000001,43.7434536,,,,,,,-79.6054067,43.7432125,-79.605734,43.743267200000005,-79.60574629999999,43.7432288,-79.6059139,43.7432568,-79.6058243,43.7435364,,,,,,,Polygon,15.0,0.74,,-79.630709,43.733585,Point,-79.604788,43.751381,Point,3.0,9.9
15504,5bd45462aef2f0451bff9830,,,85,,17132.679662386912,Toronto6,,-79.62037919730767,43.73950757678126,Point,826,0.65,,-79.6213213,43.7388692,-79.6194901,43.7392839,-79.6198035,43.740061700000005,-79.619842,43.7400971,-79.6198699,43.74004910000001,-79.61945190000002,43.739181200000004,-79.6192442,43.7392444,-79.6192934,43.7393273,-79.6191184,43.739362899999996,-79.6194536,43.7401401,-79.619653,43.740092100000005,-79.6196915,43.7401275,-79.6197335,43.7400718,Polygon,15.0,0.74,,-79.630709,43.733585,Point,-79.604788,43.751381,Point,0.0,9.89
15422,5bd45462aef2f0451bff97de,,,85,,2201.669506662966,Toronto6,,-79.60514062230766,43.74652911902025,Point,471,0.65,,-79.6056074,43.7465784,-79.60549329999999,43.7463028,,,,,,,-79.6046738,43.7464799,-79.6047879,43.7467554,-79.6056074,43.7465784,,,,,,,,,,,Polygon,15.0,0.74,,-79.630709,43.733585,Point,-79.604788,43.751381,Point,2.0,9.9
15401,5bd45462aef2f0451bff97c9,,,85,,1861.3601885071769,Toronto6,,-79.60891423343791,43.749700499946364,Point,916,0.65,,-79.6094145,43.7496989,-79.60932209999999,43.749491299999995,,,,,,,-79.608414,43.7497021,-79.6085063,43.7499097,-79.6094145,43.7496989,,,,,,,,,,,Polygon,15.0,0.74,,-79.630709,43.733585,Point,-79.604788,43.751381,Point,0.0,9.9
15520,5bd45462aef2f0451bff9840,,,85,,1234.1817911559222,Toronto6,,-79.61856968525973,43.74448726250364,Point,1175,0.65,,-79.6187286,43.744642,-79.6184318,43.74470529999999,,,,,,,-79.6183029,43.744390100000004,-79.6187741,43.7442895,-79.6188353,43.744439299999996,-79.6187863,43.7444498,-79.61880959999999,43.744506799999996,-79.6186843,43.744533600000004,-79.6187286,43.744642,,,Polygon,15.0,0.74,,-79.630709,43.733585,Point,-79.604788,43.751381,Point,0.0,9.89
15565,5bd45462aef2f0451bff986d,,,85,bank,443.11874048093335,Toronto6,,-79.61470633149399,43.74515012540484,Point,770,0.65,,-79.6145181,43.745202500000005,-79.6148527,43.74527,,,,,,,-79.6148019,43.745044899999996,-79.6146395,43.7450271,-79.614587,43.745155100000005,-79.61453780000001,43.745148,-79.6145181,43.745202500000005,,,,,,,Polygon,15.0,0.74,Scotiabank,-79.630709,43.733585,Point,-79.604788,43.751381,Point,0.0,9.9
15522,5bd45462aef2f0451bff9842,,,85,,982.2425843168588,Toronto6,,-79.62743584062767,43.74589168201108,Point,2070,0.65,,-79.6276965,43.74602720000001,-79.62744359999999,43.745681700000006,,,,,,,-79.6271682,43.7457869,-79.62731509999999,43.7459876,-79.62737990000001,43.745962799999994,-79.62748590000001,43.7461077,-79.6276965,43.74602720000001,,,,,,,Polygon,15.0,0.74,,-79.630709,43.733585,Point,-79.604788,43.751381,Point,0.0,9.88
15527,5bd45462aef2f0451bff9847,,,85,,3838.7752986582173,Toronto6,,-79.6193197614026,43.742947190308676,Point,1261,0.65,,-79.62011209999999,43.742969099999996,-79.6186168,43.7433238,,,,,,,-79.61830040000001,43.7426277,-79.618425,43.7425981,-79.6187061,43.743216600000004,-79.6192913,43.7430778,-79.619179,43.74283079999999,-79.61996459999999,43.7426445,-79.62011209999999,43.742969099999996,,,Polygon,15.0,0.74,,-79.630709,43.733585,Point,-79.604788,43.751381,Point,0.0,9.89
15418,5bd45462aef2f0451bff97da,,,85,,2482.06168114934,Toronto6,,-79.6174253733664,43.745447155317954,Point,1074,0.65,,-79.6178918,43.7457489,-79.6177782,43.7455033,,,,,,,-79.6175928,43.7455481,-79.6173555,43.7450351,-79.6170462,43.7451098,-79.61734870000001,43.745764,-79.6176431,43.7456929,-79.61769140000001,43.7457973,-79.6178918,43.7457489,,,Polygon,15.0,0.74,,-79.630709,43.733585,Point,-79.604788,43.751381,Point,0.0,9.89
15458,5bd45462aef2f0451bff9802,,,85,,7869.075590997782,Toronto6,,-79.62740623425228,43.74264789320384,Point,1671,0.65,,-79.62647249999999,43.7423984,-79.626681,43.7423479,,,,,,,-79.62674140000001,43.742478000000006,-79.6278897,43.742199600000006,-79.62818709999999,43.7428395,-79.6270401,43.7431177,-79.6268069,43.742616,-79.6265972,43.742666899999996,-79.62647249999999,43.7423984,,,Polygon,15.0,0.74,,-79.630709,43.733585,Point,-79.604788,43.751381,Point,0.0,9.88
15419,5bd45462aef2f0451bff97db,,,85,,2695.954637729813,Toronto6,,-79.61815508813142,43.7455407480594,Point,1156,0.65,,-79.6185044,43.7459024,-79.6181513,43.745073,,,,,,,-79.6179448,43.7451189,-79.6180203,43.745296200000006,-79.61783009999999,43.745338399999994,-79.6180648,43.7458896,-79.6182635,43.7458454,-79.6183064,43.7459464,-79.6185044,43.7459024,,,Polygon,15.0,0.74,,-79.630709,43.733585,Point,-79.604788,43.751381,Point,0.0,9.89
15578,5bd45462aef2f0451bff987a,,,85,,2546.4055874631285,Toronto6,,-79.60559456854385,43.74463796443471,Point,190,0.65,,-79.6060193,43.7447729,-79.6059416,43.744302000000005,-79.6058718,43.7447399,-79.60589859999999,43.7448019,-79.6060193,43.7447729,-79.6058611,43.744311700000004,-79.6058557,43.7442749,-79.6057323,43.7442923,-79.6057672,43.744530700000006,-79.6056251,43.7445655,-79.60559549999999,43.7445055,-79.6050645,43.7446392,-79.60517440000001,43.7448969,Polygon,15.0,0.74,,-79.630709,43.733585,Point,-79.604788,43.751381,Point,3.0,9.9
15489,5bd45462aef2f0451bff9821,,,85,,2793.2559948001435,Toronto6,,-79.62283024999998,43.74322305000001,Point,1461,0.65,,-79.623296,43.743317,-79.62253179999999,43.7434979,,,,,,,-79.6223645,43.743129100000004,-79.6231287,43.7429482,-79.623296,43.743317,,,,,,,,,,,Polygon,15.0,0.74,,-79.630709,43.733585,Point,-79.604788,43.751381,Point,0.0,9.89
15452,5bd45462aef2f0451bff97fc,,,85,,2373.4842925846315,Toronto6,,-79.6179994636025,43.740354553134445,Point,887,0.65,,-79.6172883,43.7406076,-79.61880450000001,43.740255,,,,,,,-79.61873320000001,43.740095000000004,-79.6185863,43.740129100000004,-79.6185949,43.7401485,-79.61835119999999,43.740205200000005,-79.6183416,43.7401837,-79.617216,43.7404455,-79.6172883,43.7406076,,,Polygon,15.0,0.74,,-79.630709,43.733585,Point,-79.604788,43.751381,Point,0.0,9.89
15426,5bd45462aef2f0451bff97e2,,,85,,3930.7941611597334,Toronto6,,-79.60551026406904,43.747706632817355,Point,635,0.65,,-79.6060696,43.747817700000006,-79.60588890000001,43.74738920000001,,,,,,,-79.604951,43.7475955,-79.60513159999999,43.7480241,-79.6060696,43.747817700000006,,,,,,,,,,,Polygon,15.0,0.74,,-79.630709,43.733585,Point,-79.604788,43.751381,Point,0.0,9.9
15435,5bd45462aef2f0451bff97eb,,,85,,7334.438578760277,Toronto6,,-79.6195518380417,43.73854402581565,Point,654,0.65,,-79.61924040000001,43.7390412,-79.6202017,43.7388222,,,,,,,-79.6198632,43.7380468,-79.618902,43.7382659,-79.61924040000001,43.7390412,,,,,,,,,,,Polygon,15.0,0.74,,-79.630709,43.733585,Point,-79.604788,43.751381,Point,0.0,9.9
15546,5bd45462aef2f0451bff985a,,,85,,359.85198573307565,Toronto6,,-79.60864885,43.74878794999999,Point,773,0.65,,-79.6088125,43.7488206,-79.6085626,43.748893599999995,,,,,,,-79.6084852,43.7487553,-79.60873509999999,43.7486823,-79.6088125,43.7488206,,,,,,,,,,,Polygon,15.0,0.74,,-79.630709,43.733585,Point,-79.604788,43.751381,Point,0.0,9.9
15457,5bd45462aef2f0451bff9801,,,85,,3527.261155907987,Toronto6,,-79.62166104999999,43.7435424,Point,1457,0.65,,-79.6213262,43.7438512,-79.6211385,43.74343579999999,,,,,,,-79.6219959,43.7432336,-79.62218359999999,43.743649,-79.6213262,43.7438512,,,,,,,,,,,Polygon,15.0,0.74,,-79.630709,43.733585,Point,-79.604788,43.751381,Point,0.0,9.89
15557,5bd45462aef2f0451bff9865,,,85,,247.67930041132493,Toronto6,roof,-79.61729815000002,43.73460535,Point,2,0.65,,-79.617312,43.7347559,-79.6172191,43.734745000000004,,,,,,,-79.6172843,43.734454799999995,-79.61737719999999,43.7344657,-79.617312,43.7347559,,,,,,,,,,,Polygon,15.0,0.74,,-79.630709,43.733585,Point,-79.604788,43.751381,Point,1.0,9.9
15574,5bd45462aef2f0451bff9876,,,85,,213.57500458977188,Toronto6,,-79.6129976535882,43.746824408530976,Point,722,0.65,,-79.6129659,43.746962700000005,-79.613058,43.746955799999995,,,,,,,-79.6130546,43.7469325,-79.61318229999999,43.746922999999995,-79.61317820000001,43.7468939,-79.61301209999999,43.7469064,-79.6129718,43.7466254,-79.6129181,43.746629399999996,-79.6129659,43.746962700000005,,,Polygon,15.0,0.74,,-79.630709,43.733585,Point,-79.604788,43.751381,Point,0.0,9.9
15551,5bd45462aef2f0451bff985f,,,85,,4825.939447504623,Toronto6,,-79.61448652278136,43.75019153983241,Point,1219,0.65,,-79.61386529999999,43.750530600000005,-79.6136962,43.7501475,-79.6145521,43.7500175,-79.614572,43.7500627,-79.6147661,43.750018,-79.61380729999999,43.750121899999996,-79.6137949,43.750093799999995,-79.6139812,43.7500509,-79.61399159999999,43.7500744,-79.6140821,43.7500535,-79.6141315,43.7501654,-79.6143399,43.7501174,-79.6143195,43.7500711,Polygon,15.0,0.74,,-79.630709,43.733585,Point,-79.604788,43.751381,Point,0.0,9.9
15414,5bd45462aef2f0451bff97d6,,,85,,11057.595766202556,Toronto6,,-79.61572022315632,43.74219746449382,Point,888,0.65,,-79.61462890000001,43.7427137,-79.6144177,43.7422476,,,,,,,-79.6168114,43.7416812,-79.6170227,43.7421474,-79.61462890000001,43.7427137,,,,,,,,,,,Polygon,15.0,0.74,,-79.630709,43.733585,Point,-79.604788,43.751381,Point,0.0,9.9
15404,5bd45462aef2f0451bff97cc,,,85,,1469.27981529143,Toronto6,,-79.61606155,43.7464036,Point,978,0.65,,-79.6161407,43.7466703,-79.61581509999999,43.74661029999999,,,,,,,-79.61598240000001,43.7461369,-79.61630799999999,43.7461969,-79.6161407,43.7466703,,,,,,,,,,,Polygon,15.0,0.74,,-79.630709,43.733585,Point,-79.604788,43.751381,Point,0.0,9.89
15459,5bd45462aef2f0451bff9803,,,85,,2372.3052426705813,Toronto6,retail,-79.60571479349952,43.73540976289723,Point,46,0.65,,-79.6052777,43.735703,-79.6059531,43.73561779999999,,,,,,,-79.6060228,43.7350252,-79.6057387,43.7350097,-79.60569579999999,43.7354358,-79.60521870000001,43.7355055,-79.6052777,43.735703,,,,,,,Polygon,15.0,0.74,,-79.630709,43.733585,Point,-79.604788,43.751381,Point,2.0,9.89
15560,5bd45462aef2f0451bff9868,,,85,,1848.8618481672772,Toronto6,retail,-79.60580140042589,43.734089078452385,Point,14,0.65,,-79.6062282,43.734215999999996,-79.6058229,43.73415870000001,,,,,,,-79.6053663,43.734259200000004,-79.60528640000001,43.734064000000004,-79.6058496,43.733935200000005,-79.6063029,43.7340036,-79.6062282,43.734215999999996,,,,,,,Polygon,15.0,0.74,,-79.630709,43.733585,Point,-79.604788,43.751381,Point,2.0,9.89
15416,5bd45462aef2f0451bff97d8,,,85,,1490.8300307464212,Toronto6,,-79.61530533987698,43.74518749128821,Point,835,0.65,,-79.61554840000001,43.745390500000006,-79.61547309999999,43.744993799999996,,,,,,,-79.61532249999999,43.7450006,-79.6153068,43.744953,-79.615066,43.7449995,-79.6151378,43.745394700000006,-79.61534759999999,43.7453701,-79.6153538,43.7454086,-79.61554840000001,43.745390500000006,,,Polygon,15.0,0.74,,-79.630709,43.733585,Point,-79.604788,43.751381,Point,0.0,9.9
15542,5bd45462aef2f0451bff9856,,,85,,2479.178511446771,Toronto6,,-79.61509427115294,43.75131181146736,Point,1399,0.65,,-79.61546990000001,43.7515542,-79.6153193,43.7512476,,,,,,,-79.61523220000001,43.7512699,-79.61504609999999,43.750891100000004,-79.6147651,43.7509631,-79.6149583,43.7513566,-79.6148668,43.75138,-79.6150102,43.751672,-79.61546990000001,43.7515542,,,Polygon,15.0,0.74,,-79.630709,43.733585,Point,-79.604788,43.751381,Point,0.0,9.9
15494,5bd45462aef2f0451bff9826,,,85,,3582.6500071305213,Toronto6,,-79.6091157442095,43.74182022346345,Point,325,0.65,,-79.60964399999999,43.7419098,-79.60864690000001,43.7421448,-79.60964399999999,43.7419098,,,,,-79.6084965,43.7417884,-79.6085699,43.7417758,-79.6087274,43.7418061,-79.6090772,43.741722700000004,-79.60918570000001,43.74160139999999,-79.6092661,43.741485100000006,-79.60928009999999,43.7413815,-79.60939909999999,43.7413537,Polygon,15.0,0.74,,-79.630709,43.733585,Point,-79.604788,43.751381,Point,2.0,9.9
15443,5bd45462aef2f0451bff97f3,,,85,,608.0016450458144,Toronto6,residential,-79.61033755,43.73376795000001,Point,519,0.65,,-79.6103927,43.733974700000005,-79.6102251,43.7339622,,,,,,,-79.6102824,43.733561200000004,-79.61045,43.7335737,-79.6103927,43.733974700000005,,,,,,,,,,,Polygon,15.0,0.74,,-79.630709,43.733585,Point,-79.604788,43.751381,Point,0.0,9.89
15470,5bd45462aef2f0451bff980e,,,85,,5659.479624682811,Toronto6,,-79.61958185026523,43.75141161604002,Point,1740,0.65,,-79.6200566,43.7517713,-79.6199911,43.751693700000004,,,,,,,-79.6201715,43.7516141,-79.6195633,43.7508948,-79.6189596,43.751161100000004,-79.6195798,43.7518946,-79.6196817,43.7518497,-79.6197353,43.751913099999996,-79.6200566,43.7517713,,,Polygon,15.0,0.74,,-79.630709,43.733585,Point,-79.604788,43.751381,Point,0.0,9.89
15572,5bd45462aef2f0451bff9874,,,85,,368.65238912678774,Toronto6,,-79.6131165981882,43.74744945437789,Point,797,0.65,,-79.6131825,43.7476624,-79.6131858,43.747610200000004,,,,,,,-79.61314809999999,43.7472891,-79.61312840000001,43.747241700000004,-79.6130496,43.747242799999995,-79.6130431,43.7472914,-79.61309229999999,43.7476244,-79.6131071,43.74766470000001,-79.6131825,43.7476624,,,Polygon,15.0,0.74,,-79.630709,43.733585,Point,-79.604788,43.751381,Point,0.0,9.9
15428,5bd45462aef2f0451bff97e4,,,85,,1659.5107163032126,Toronto6,,-79.6070707080316,43.750932999392425,Point,1106,0.65,,-79.60738620000001,43.7510583,-79.6069012,43.7511631,,,,,,,-79.6067854,43.7508833,-79.606848,43.7508698,-79.6068085,43.7507744,-79.60715350000001,43.7506999,-79.6071842,43.7507741,-79.60726159999999,43.7507574,-79.60738620000001,43.7510583,,,Polygon,15.0,0.74,,-79.630709,43.733585,Point,-79.604788,43.751381,Point,0.0,9.9
15406,5bd45462aef2f0451bff97ce,,,85,,2132.164533544428,Toronto6,,-79.60597970930338,43.7487321563212,Point,783,0.65,,-79.6065378,43.748740500000004,-79.6059848,43.7488636,,,,,,,-79.60596690000001,43.7488216,-79.605452,43.7489361,-79.6053744,43.7487541,-79.6064422,43.7485165,-79.6065378,43.748740500000004,,,,,,,Polygon,15.0,0.74,,-79.630709,43.733585,Point,-79.604788,43.751381,Point,0.0,9.9
